spill,65536,2,131574,703467
spill,65536,1,65787,486673
spill,65536,2,131574,601634
spill,65536,1,65787,452099
spill,65536,2,131574,545093
spill,65536,1,65787,813797
spill,65536,1,65787,889856
spill,65536,1,65787,558947
spill,65536,2,131574,560388
spill,65536,1,65787,531597
spill,65536,1,65787,542105
spill,65536,2,131574,441327
spill,65536,1,65787,723516
spill,65536,1,65787,740834
spill,65536,4,263148,1019654
spill,65536,1,65787,467833
spill,65536,2,131574,638558
spill,65536,1,65787,788761
spill,65536,2,131574,670286
spill,65536,2,131574,665931
spill,65536,3,197361,928341
spill,65536,1,65787,635398
spill,65536,1,65787,842017
spill,65536,1,65787,893933
spill,65536,3,197361,1099785
spill,65536,2,131574,939726
spill,65536,1,65787,886839
spill,65536,2,131574,730075
spill,65536,1,65787,754205
spill,65536,1,65787,736170
spill,65536,1,65787,749943
spill,65536,1,65787,720046
spill,65536,1,65787,994072
spill,65536,2,131574,552103
spill,65536,1,65787,491501
spill,65536,1,65787,655911
spill,65536,3,197361,566809
spill,65536,1,65787,722832
spill,65536,2,131574,721876
spill,65536,1,65787,821186
spill,65536,1,65787,721306
spill,65536,1,65787,1200498
spill,65536,2,131574,702609
spill,65536,4,263148,768977
spill,65536,1,65787,770453
spill,65536,1,65787,941873
spill,65536,1,65787,873082
spill,65536,1,65787,1178164
spill,65536,1,65787,755290
spill,65536,1,65787,898593
spill,65536,1,65787,987282
spill,65536,3,197361,1009702
spill,65536,1,65787,998142
spill,65536,1,65787,961443
spill,65536,1,65787,1046695
spill,65536,1,65787,1100288
spill,65536,1,65787,1413387
spill,65536,1,65787,681111
spill,65536,4,263148,851912
spill,65536,1,65787,482871
spill,65536,1,65787,576805
spill,65536,1,65787,789236
spill,65536,1,65787,707744
spill,65536,1,65787,742005
spill,65536,1,65787,992063
spill,65536,1,65787,927415
spill,65536,1,65787,985526
spill,65536,2,131574,796472
spill,65536,1,65787,929847
spill,65536,1,65787,956235
spill,65536,4,263148,861610
spill,65536,1,65787,961452
spill,65536,2,131574,611075
spill,65536,1,65787,653811
spill,65536,1,65787,935433
spill,65536,1,65787,1082559
spill,65536,1,65787,1068081
spill,65536,2,131574,404593
spill,65536,1,65787,484710
spill,65536,1,65787,611048
spill,65536,2,131574,960763
spill,65536,1,65787,792382
spill,65536,2,131574,600010
spill,65536,3,197361,664128
spill,65536,1,65787,919719
spill,65536,1,65787,937538
spill,65536,1,65787,1122705
spill,65536,1,65787,1295538
spill,65536,1,65787,584269
spill,65536,3,197361,593604
spill,65536,2,131574,1116377
spill,65536,1,65787,963772
spill,65536,1,65787,553817
spill,65536,1,65787,609270
spill,65536,3,197361,667339
spill,65536,1,65787,419568
spill,65536,2,131574,905388
spill,65536,1,65787,500925
spill,65536,2,131574,800024
spill,65536,4,263148,828870
spill,65536,1,65787,829364
spill,65536,1,65787,750848
spill,65536,2,131574,846348
spill,65536,1,65787,934983
spill,65536,1,65787,649868
spill,65536,1,65787,903583
spill,65536,1,65787,902385
spill,65536,1,65787,1120634
spill,65536,1,65787,1132620
spill,65536,2,131574,1291513
spill,65536,1,65787,1266441
spill,65536,1,65787,1281788
spill,65536,1,65787,800090
spill,65536,1,65787,776793
spill,65536,1,65787,997158
spill,65536,1,65787,523155
spill,65536,2,131574,584211
spill,65536,2,131574,588467
spill,65536,1,65787,1095016
spill,65536,1,65787,877878
